,Hotels,Ratings,Price,Link,Stars,Descriptions
12,SM Hotel Teatre Auditori,"8,5",€ 306,https://www.booking.com/hotel/es/teatre-auditori.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=2466402_95148502_0_2_0&highlighted_blocks=2466402_95148502_0_2_0&matching_block_id=2466402_95148502_0_2_0&sr_pri_blocks=2466402_95148502_0_2_0__30552&from=searchresults#hotelTmpl,3,"El SM Hotel Teatre Auditori se encuentra frente al teatro nacional de Cataluña, cerca de las estaciones de metro de Monumental y Glòries. Este elegante hotel ofrece habitaciones con TV vía satélite.

El Auditori presenta una decoración atractiva y elegante y ofrece habitaciones con aire acondicionado, escritorio y caja fuerte.

El desayuno se sirve en la cafetería del hotel.

El personal de recepción, disponible las 24 horas, ofrece información sobre los lugares de interés de Barcelona y un servicio de alquiler de coches y bicicletas.

El hotel está a solo 15 minutos a pie de la Sagrada Familia de Gaudí. La estación de metro de Glòries se encuentra a 4 paradas de la plaza de Cataluña y de las Ramblas."
13,Zenit Barcelona,"8,2",€ 379,https://www.booking.com/hotel/es/zenitbarna.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=9009902_252942648_2_42_0&highlighted_blocks=9009902_252942648_2_42_0&matching_block_id=9009902_252942648_2_42_0&sr_pri_blocks=9009902_252942648_2_42_0__37860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Zenit Barcelona está situado en Barcelona, a 250 metros de la plaza Francesc Macià de la avenida Diagonal. Este hotel moderno ofrece habitaciones elegantes e insonorizadas con aire acondicionado, WiFi gratuita y carta de almohadas.

El Zenit está a 15 minutos a pie del paseo de Gracia, donde se encuentran La Pedrera y la Casa Batlló de Gaudí. La plaza de Cataluña y Las Ramblas están a otros 15 minutos a pie.

Las habitaciones del Zenit Barcelona están equipadas con TV vía satélite, caja fuerte, minibar, escritorio, hervidor de agua con set de té y café gratuito y baño privado con secador de pelo.

El restaurante del Zenit Hotel elabora platos gourmet españoles e internacionales y sirve un desayuno especial sin gluten y menús para niños. Además, prepara almuerzos para llevar y presta servicio de habitaciones bajo petición.

El establecimiento dispone de recepción 24 horas, mostrador de información turística y servicio de lavandería, planchado y limpieza en seco. Hay un aparcamiento de pago a 10 minutos a pie."
14,Hotel Lleó,"8,2",€ 398,https://www.booking.com/hotel/es/lleo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=9116202_275786763_0_2_0&highlighted_blocks=9116202_275786763_0_2_0&matching_block_id=9116202_275786763_0_2_0&sr_pri_blocks=9116202_275786763_0_2_0__39812&from=searchresults#hotelTmpl,3,"El Hotel Lleó se encuentra junto a la plaza de Catalunya y las famosas Ramblas de Barcelona. Ofrece una pequeña piscina en la azotea con solárium y tumbonas, WiFi gratuita y habitaciones con TV de pantalla plana.

El Hotel Lleó presenta una decoración elegante con suelo pulido, elementos de cristal y una atractiva iluminación en todas sus instalaciones. Dispone de habitaciones amplias con aire acondicionado, nevera y TV vía satélite.

El restaurante elabora una amplia variedad de cocina mediterránea. También sirve un desayuno cada mañana de 07:00 a 11:00.

El Lleó alberga una zona de salón y un bar que prepara bebidas.

El Hotel Lleó está a poca distancia a pie de muchos lugares de interés de Barcelona. Se halla a 1 minuto a pie de las Ramblas y a 100 metros de la estación de metro más cercana, que comunica con la Casa Batlló y la Sagrada Familia de Gaudí en 10 minutos."
15,Pensión 45,"6,3",€ 183,https://www.booking.com/hotel/es/pension-45.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=1240802_190208126_0_0_0&highlighted_blocks=1240802_190208126_0_0_0&matching_block_id=1240802_190208126_0_0_0&sr_pri_blocks=1240802_190208126_0_0_0__18277&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1,"Ubicada en un edificio de gran interés artístico, construido a principios del siglo XIX, conservando parte de su decoración original ofrece una alojamiento sencillo con un trato cálido y familiar.

Un establecimiento tranquilo y confortable con una perfecta ubicación para perderse por la parte del casco antiguo y muy bien comunicada con transporte público para moverse por otras zonas o alrededores de la ciudad. La estación de Renfe está a escasos metros. Ideal para los que quieren conocer el corazón de Barcelona y beneficiarse al máximo de su ambiente de ocio, comercial y cultural. A escasos metros del MACBA, Las Ramblas, Plaça Catalunya y la Universidad Central."
16,Yomo Hostal BCN Port,"7,8",€ 277,https://www.booking.com/hotel/es/hostal-bcn-port.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=17311119_88197053_0_2_0&highlighted_blocks=17311119_88197053_0_2_0&matching_block_id=17311119_88197053_0_2_0&sr_pri_blocks=17311119_88197053_0_2_0__27734&from=searchresults#hotelTmpl,2,"Este establecimiento está situado junto al puerto de Barcelona y ofrece conexión Wi-Fi gratuita. El Yomo Hostal BCN Port está a solo 100 metros de Las Ramblas y a 400 metros del Barrio Gótico.

La estación de metro Paral•lel está a pocos pasos. Ofrece acceso directo a la plaza Catalunya, la plaza Espanya y la Sagrada Familia. El funicular a Montjuic también sale de aquí.

El establecimiento se encuentra frente a las terminales de cruceros, a 10 minutos de la playa de Barcelona. Hay muchos autobuses y carriles para bicicletas en las inmediaciones.

Todas las habitaciones del Yomo Hostal BCN Port tienen TV, calefacción y aire acondicionado. Las habitaciones estándar disponen de baño privado y las habitaciones económicas tienen baño compartido.

Hay habitaciones familiares y habitaciones adaptadas para personas de movilidad reducida. Se proporciona servicio de limpieza diario."
17,Niu Barcelona Hotel,"8,1",€ 372,https://www.booking.com/hotel/es/niu-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=219686401_97786632_0_2_0&highlighted_blocks=219686401_97786632_0_2_0&matching_block_id=219686401_97786632_0_2_0&sr_pri_blocks=219686401_97786632_0_2_0__37202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El Niu Barcelona Hotel se encuentra a 600 metros de la plaza Real de Barcelona y cuenta con una piscina al aire libre en la azotea. Hay WiFi gratuita en todas las zonas.

Las habitaciones de este hotel cuentan con TV de pantalla plana, baño privado con ducha y secador de pelo, aire acondicionado en verano y calefacción en invierno.

Hay recepción 24 horas. Se proporciona 1 botella de agua gratuita a la llegada.

El Niu Barcelona Hotel se halla a 800 metros de Portal del Ángel, a 900 metros de plaza Cataluña y a 12 km del aeropuerto de Barcelona-El Prat, el más cercano."
18,Zenit Borrell,"7,9",€ 388,https://www.booking.com/hotel/es/zenitcondeborrell.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=9056702_252944649_0_42_0&highlighted_blocks=9056702_252944649_0_42_0&matching_block_id=9056702_252944649_0_42_0&sr_pri_blocks=9056702_252944649_0_42_0__38760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Zenit Borrell está situado en el barrio del Eixample de Barcelona, ​​a 15 minutos a pie del elegante paseo de Gracia. Ofrece habitaciones modernas e insonorizadas, equipadas con conexión Wi-Fi gratuita y TV vía satélite.

El restaurante Marés, que sirve cocina mediterránea e internacional, cuenta con una elegante terraza exterior. También hay un bar con una gran TV.

Las habitaciones del Zenit Borrell tienen aire acondicionado, minibar y baño privado con secador de pelo.

En el mostrador de información turística se proporcionan consejos prácticos sobre Barcelona y sus alrededores. El hotel está a 12 minutos en metro de la plaza de Cataluña y de las Ramblas. La estación de metro de Hospital Clínic se encuentra a 200 metros."
19,Silken Sant Gervasi,"8,4",€ 286,https://www.booking.com/hotel/es/stgervasi.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=9115201_91462822_0_2_0&highlighted_blocks=9115201_91462822_0_2_0&matching_block_id=9115201_91462822_0_2_0&sr_pri_blocks=9115201_91462822_0_2_0__28622&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"Este hotel elegante está situado en Barcelona, en el tranquilo distrito de Sant Gervasi, y ofrece habitaciones modernas con conexión a internet gratuita. El Silken queda a solo 8 minutos en tren de la plaza Catalunya.

El restaurante del Silken San Gervasi está especializado en cocina tradicional con influencias modernas. En la cafetería se sirve un desayuno buffet y también se ofrecen bebidas y aperitivos durante todo el día.

Las habitaciones son funcionales e incluyen caja fuerte de uso gratuito, calefacción central, aire acondicionado y baño de mármol con secador de pelo.

El Silken St. Gervasi se encuentra a 15 minutos a pie del parque Güell, que acoge impresionantes estructuras, mosaicos y arquitectura de Antoni Gaudí. La estación de El Putxet queda a 50 metros del hotel y conecta con el centro de la ciudad."
20,NH Barcelona Diagonal Center,"7,9",€ 327,https://www.booking.com/hotel/es/nh-diagonal-center.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=33678001_94417644_0_2_0&highlighted_blocks=33678001_94417644_0_2_0&matching_block_id=33678001_94417644_0_2_0&sr_pri_blocks=33678001_94417644_0_2_0__32653&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"Este hotel de diseño está a 15 minutos de la playa, en el barrio barcelonés de Poblenou, en la zona empresarial de 22@. Desde la estación de metro de Bogatell, a 350 metros, se llega al centro de Barcelona en 25 minutos.

Las modernas habitaciones del NH Barcelona Diagonal Center disponen de TV de pantalla plana con canales vía satélite, escritorio, minibar y caja fuerte. El baño privado incluye artículos de aseo gratuitos y secador de pelo.

El hotel sirve un desayuno buffet.

Hay cafeterías y restaurantes en la rambla de Poblenou, a 10 minutos a pie. El centro comercial Glòries también está a 10 minutos a pie.

Este hotel NH cuenta con recepción 24 horas y centro de negocios. Hay habitaciones e instalaciones adaptadas para personas de movilidad reducida, así como WiFi gratuita en todo el establecimiento.

El aeropuerto de Barcelona está a unos 18 km y el centro de convenciones CCIB, a 3 km. Se ofrece servicio de alquiler de coches y aparcamiento privado por un suplemento."
21,Hostal Operaramblas,"8,6",€ 309,https://www.booking.com/hotel/es/hostal-opera.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=1947005_0_2_0_0&highlighted_blocks=1947005_0_2_0_0&matching_block_id=1947005_0_2_0_0&sr_pri_blocks=1947005_0_2_0_0__30927&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"El Hostal Operaramblas se encuentra a menos de 100 metros de Las Ramblas y de la estación de metro Liceu. El establecimiento ofrece recepción abierta las 24 horas, conexión Wi-Fi gratuita y habitaciones con baño privado.

Las habitaciones del Operaramblas presentan una decoración sencilla y disponen de suelo de baldosa, calefacción y teléfono.

El establecimiento cuenta con máquina expendedora de bebidas. Además, la recepción vende aperitivos y tiene un ordenador con conexión a internet a disposición de los huéspedes.

El hostal está en un lugar fantástico del centro de Barcelona, a 5 minutos a pie del barrio Gótico, donde hay gran cantidad de cafeterías, bares y restaurantes. Además, el establecimiento Opera está a 500 metros de la catedral de la ciudad y a menos de 10 minutos a pie de Port Vell."
22,Hotel SB Diagonal Zero 4 Sup,"7,9",€ 285,https://www.booking.com/hotel/es/diagonal-zero.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=1699505_95141877_2_2_0&highlighted_blocks=1699505_95141877_2_2_0&matching_block_id=1699505_95141877_2_2_0&sr_pri_blocks=1699505_95141877_2_2_0__28510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Hotel SB Diagonal Zero Barcelona se encuentra en Barcelona, frente al centro internacional de convenciones y el Auditori Fòrum. Cuenta con spa, centro de fitness, piscina panorámica de temporada y solárium en la azotea.

El centro de fitness es de acceso gratuito. El acceso al spa es solo para mayores de 14 años e incluye baño turco y sauna finlandesa. Se ofrecen tratamientos de belleza y masajes por un suplemento.

Las habitaciones del Hotel SB Diagonal Zero Barcelona están insonorizadas y disponen de aire acondicionado, TV vía satélite de pantalla plana, conexión WiFi gratuita, caja fuerte para ordenador portátil y soporte para iPod.

Los huéspedes disponen de utensilios de planchado, set de té y café, hervidor de agua, sistema de pantalla táctil para regular la luz y la temperatura, y baño privado con secador de pelo. Se facilitan albornoces y zapatillas bajo petición."
23,Acta BCN 40,"8,4",€ 350,https://www.booking.com/hotel/es/40.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=9387209_91463204_0_2_0&highlighted_blocks=9387209_91463204_0_2_0&matching_block_id=9387209_91463204_0_2_0&sr_pri_blocks=9387209_91463204_0_2_0__34956&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"El Acta BCN 40 Hotel se encuentra en el centro de Barcelona, a 350 metros de la plaza de La Universidad y a 5 minutos a pie de Las Ramblas. Sus modernas habitaciones incluyen TV de pantalla plana vía satélite.

Las habitaciones del Acta tienen caja fuerte gratuita, aire acondicionado en verano, calefacción en invierno, y baño privado con secador de pelo y artículos de aseo. Se puede solicitar una plancha en la recepción.

El hotel sirve desayuno buffet abundante en su elegante comedor, y está a pocos minutos a pie de muchos bares, tiendas y restaurantes. Hay desayuno sin gluten bajo petición.

El Acta BCN 40 cuenta con recepción 24 horas y consigna de equipaje. Hay aparcamiento cerca por un suplemento."
24,Motel One Barcelona-Ciutadella,"8,8",€ 367,https://www.booking.com/hotel/es/motel-one-barcelona-ciutadella-barcelona12345.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=282215401_382239122_2_2_0&highlighted_blocks=282215401_382239122_2_2_0&matching_block_id=282215401_382239122_2_2_0&sr_pri_blocks=282215401_382239122_2_2_0__36672&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El Motel One Barcelona-Ciutadella se encuentra en el distrito del Born de Barcelona, ​​junto al parque de la Ciutadella, y ofrece habitaciones modernas con aire acondicionado, baño privado y TV interactiva.

El Motel One Barcelona-Ciutadella cuenta con un bar salón abierto las 24 horas y ofrece un desayuno continental todas las mañanas. El hotel también tiene una terraza en la azotea con vistas al parque de la Ciutadella, al mar y al perfil urbano de Barcelona.

La Plaça Catalunya y las Ramblas se encuentran a 20 minutos a pie, al igual que el Puerto Olímpico de Barcelona. La Sagrada Familia está a 30 minutos a pie.

La estación de metro y tren de Arc de Triomf está a solo 400 metros. En transporte público, el Motel One se halla a solo 20 minutos del centro de convenciones internacional-CCIB FORUM y a 30 minutos del centro de exposiciones Fira Barcelona."
25,Catalonia Atenas,"8,2",€ 380,https://www.booking.com/hotel/es/cataloniatenas.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979528&all_sr_blocks=9059407_372580272_0_2_0&highlighted_blocks=9059407_372580272_0_2_0&matching_block_id=9059407_372580272_0_2_0&sr_pri_blocks=9059407_372580272_0_2_0__37960&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Atenas Catalonia está situado a 3 paradas de metro del centro de Barcelona y tiene una piscina en la azotea con vistas a la cercana torre Agbar y a la Sagrada Familia. Ofrece WiFi gratuita y alberga un gimnasio y un spa con baño turco.

Las habitaciones del Hotel Atenas Barcelona son luminosas, presentan una decoración sencilla y están equipadas con suelo de madera, aire acondicionado, TV vía satélite y nevera pequeña con agua gratuita.

El hotel sirve un desayuno buffet con cocina en vivo. También hay una cafetería y una piscina en la planta 11 con unas vistas espectaculares a la ciudad.

Este hotel se encuentra a poco más de 1 km de la Sagrada Familia y a 15 minutos a pie del centro comercial Glòries.

El Catalonia Atenas proporciona aparcamiento, presta servicio de consigna de equipaje y está a 2 minutos a pie de la estación de metro de Clot y a 200 metros de la estación de tren de Clot, desde donde salen trenes directos al aeropuerto de Barcelona."
